@type,@id,datePublished,headline,reviewBody,inLanguage,itemReviewed.@id,author.@type,author.name,author.url,reviewRating.@type,reviewRating.bestRating,reviewRating.worstRating,reviewRating.ratingValue,publisher.@id
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/6499671136cec152e9015669,2023-06-26 12:23:13+00:00,My Model 3 gave me warning that coolant…,"My Model 3 gave me warning that coolant level was low, but was okay to drive. I got the car to the Service Center the next morning. Here I am two weeks later, no car no communication. Diagnosed as Rodent Attack (coolant hose and electrical lead chewed, quoted $1200 to repair as this was not a warranty problem). Since then, these people refuse to pick up the phone or answer messages via the app. I have no idea why it's called a Service Centre! They are incompetent customer haters who seem to have been trained to avoid  work and responsibility. DO NOT BUY A TESLA IN AUSTRALIA! These people specialise in disappointment.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,John,https://www.trustpilot.com/users/63cd18703b87700012ade704/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/6497054176abd620cd2375fd,2023-06-24 17:01:21+00:00,UK Customer service,"Customer service in the UK is non existent. Contacted Tesla 4 times to just be told we are preparing you car for delivery and will be in touch “as soon as possible”, this is as precise as it gets. I’m really worried now whether my decision of owning Tesla was the right one.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Pawel  Pacan,https://www.trustpilot.com/users/6474ab0c92ae6c00126be2b9/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/6496ec3ca458827249e4b915,2023-06-24 15:14:36+00:00,Would score ZERO in reality,"Not only is their product beyond useless and fails regularly but their Customer Service levels are deplorable! Call backs never materialise, Supervisors “don’t take calls” and there is no clear complaints process available.48 hours After their useless Model 3 broke down, I’m still here without any mobility…..they took my car to a service centre 45 miles away because the nearer one (still 23miles away) was “busy”……they then expect me to undertake a journey at my cost to go and collect a loan car (despite initial suggestions that a rental would be delivered to me). After 42 hours of frustration, they offer me an Uber voucher that covered approximately 75% of the cost……this Uber voucher appears not to work to which Tesla inform is “Ubers problem now”………..if this were any other OEM they would have had a courtesy vehicle delivered me to within hours of their product failing. It is evident that Customer retention is not high on their agenda.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Chris Garvin,https://www.trustpilot.com/users/624eb381f7b852001218e193/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/6495ba8cacadddbc1114322e,2023-06-23 17:30:20+00:00,Tesla has left me disappointed with…,"Tesla has left me disappointed with their customer service, long wait times for repairs, and quality control issues, resulting in a frustrating ownership experience",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Kira,https://www.trustpilot.com/users/6495b94298c1350012d25a6a/,Rating,5,1,2,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/6494252fa4d557df4a6010c7,2023-06-22 12:40:47+00:00,Steer clear of Tesla for another 10 years,"Update December 2023: Tesla whistleblower confirms safety issues (see: BBC News ""Lucasz Krupski"")I'd steer clear of Tesla for another 10 years so they can figure out safety, build quality and service levels.Autopilot is under federal investigation in the USA and rightly so. We've experienced it suddenly braking on the highway with clear road ahead but traffic behind. Autopilot is genuinely dangerous and ""phantom braking"" is terrifying. Up close, you quickly see the build quality issues, for example panels poorly fitting or windows not going fully down.Go for a service and you quickly see they lack experience. Things are missed, takes repeat visits with £150+ ""diagnostic charge"" each time. Small repairs cost hundreds of pounds.For long trips - 5+ hours - you need to add 20%-30% to your travel time, allowing for stops every 2.5-3 hours to recharge.For local drives, the inconveniences might not be too bad. For long drives, Tesla just isn't ready yet.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Charlie Taylor,https://www.trustpilot.com/users/575ee8880000ff000a28cc60/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/64918f83119a09c307cb1268,2023-06-20 13:37:39+00:00,Awful customer support,"Wing mirrors have been stolen, my wife is 9 months pregnant and we cannot legally drive. Have been waiting for hours to get though to anyone, still no luck. Called the emergency support team and they couldn't help. Really really awful customer support. If anything goes wrong with the car you wont be able to get it fixed quickly... Really awful.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Happy Customer,https://www.trustpilot.com/users/644a391d192d6f0013783f0f/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/64916655ccd7da600aeeee5f,2023-06-20 10:41:57+00:00,Super effektiv og god service ved…,"Super effektiv og god service ved levering af ny bil. Meget imponeret over rækkevidde, som er bedre end rated med kørsel over 600 km/opladning i en Performance 3.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Søren Jøhnk,https://www.trustpilot.com/users/6491664f4d7ec30012c6fc42/,Rating,5,1,5,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/648f0306e710f0ceb441648c,2023-06-18 15:13:42+00:00,Customer service,I ordered Y model Tesla 7 days ago. The app keeps telling me the car is getting ready and when I call customer service they have no information other than it's getting ready. Poor customer service and communication.,,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Mehmood,https://www.trustpilot.com/users/5fbb7938cd6931001943441a/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/648ea2dc977429690d65f001,2023-06-18 08:23:24+00:00,I have been waiting,I have been waiting and waiting and waiting and waiting. The delivery date has been postponed for the seventh time. I ordered in October last year. VIN was issued in April. Still waiting for delivery. I am already paying a loan instalment for a vehicle that I have not seen. Never trust the delivery dates. Do not pay in advance. Extremely disappointing.,,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Don,https://www.trustpilot.com/users/5c87925dc142940caba0bda7/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/648e41c441e578fb3404c45d,2023-06-18 01:29:08+00:00,"great car, but NO direct way to contract any human!","I love the car 5/5. Design and performance.Service however - there is absolutely NO WAY to speak directly to anyone (even those known and helpful) other than via a general Tesla message?Why? Utterly stupid to form a business relationship and the destroy it?? By having NO WAY to contact directly.Service centres (as opposed to showrooms) are few and far between in the UK.Great product, ruined by no back up once sold.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,goodservice ,https://www.trustpilot.com/users/5211dca400006400014881f9/,Rating,5,1,3,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/648c6c53aac652d522d156f0,2023-06-16 16:06:11+00:00,Quite honestly I love our Tesla Y,"Quite honestly I love our Tesla Y.  I wish, however, that I had considered how far away a service center is from us (about 60 miles).  Twice we have gone and waited all day at the center only to be told it is going to take longer and we would have to leave the car.  Both times they have given as a car.  Right now my air conditioning is not working and it is 90 plus degrees where I live.  I was supposed to take it in on the 14th, but didn't as I couldn't wait all day (I have a hospitalized family member and need to go back and forth each day to the hospital).  Love Tesla but lack of service centers is a negative for me.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Susanne Sorensen,https://www.trustpilot.com/users/648c6c4a8171bc001280ef9a/,Rating,5,1,2,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/648bac52ae6417124e57f287,2023-06-16 02:26:58+00:00,Huge Impact Crack on Glass Roof @ Delivery,"I was very disappointed in the delivery experience on 6/10/23. Drove from Orange County to take delivery of my car at Tesla Burbank and there was a huge impact crack on the glass roof. I was told that I would have to bring my car back to Burbank to be repaired or I could handle it myself at a Tesla dealership close to my home.The staff shrugged off the crack like it was nothing and didn't seem to care about my time being wasted trying to rectify a problem that they should have caught when inspecting the vehicle at the time it was received at the dealership and before they delivered the car to me. I made several attempts to contact the Sales Manager, but have not received a response, which does not surprise me based on the poor delivery experience.I attempted several times to address the issue with the dealership to no avail.I was especially disappointed because the entire Internet purchase process was well-orchestrated, seamless and very fast. I expected nothing less than the same experience on delivery day.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Erin C.,https://www.trustpilot.com/users/6270aa70cfff1e00123b8641/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/6489af2eb92bb04231a2be76,2023-06-14 14:14:38+00:00,Never buy Tesla,"1. Never got 330 miles of range even with driving at a speed 70mph highway. Max I got 227 with %3 battery left. 2. It's been less than a year (9 months) and battery health reduced by %7.00. Current health is 93% only. Service center saying it is normal. nothing wrong with battery. Seriously??3. Contacted service center from beginning that my car consuming more power even at low speed but they check their software check and say everything looks good, nothing wrong with battery.4. Scheduling service is pain in ass. You have to approve estimate ahead of time even they have not looked at the issue. How someone can approve estimate even it has not even been checked by technician in person.5. Poor customer service.6. Always some rattling noise from car and service center saying it will be charged to fix it.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,saurabh,https://www.trustpilot.com/users/59f16dfa0000ff000ad9b88a/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
